Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
42,0|1|2|3|4|5|,3161|1076|330|144|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3161|1076|330|144|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3161|1076|330|144|58|,0|0|0|0|0|0|,13660|2729|955|292|127|51|,0|0|0|0|0|0|,6656|1240|448|143|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6656|1240|448|143|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6183|1146|421|128|56|22|,3087|58|21|3|2|19|,0|0|0|0|0|0|
43,0|1|2|3|4|5|,3096|1088|400|125|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3096|1088|400|125|54|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3096|1088|400|125|57|,0|0|0|0|0|0|,13740|2745|948|352|111|49|,0|0|0|0|0|0|,6732|1304|447|168|48|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6732|1304|447|168|48|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6177|1183|408|159|43|24|,3147|55|20|11|1|22|,0|0|0|0|0|0|
44,0|1|2|3|4|5|,3030|1128|388|148|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3030|1128|388|148|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3030|1128|388|148|44|,0|0|0|0|0|0|,13950|2656|976|343|132|40|,0|0|0|0|0|0|,6518|1258|478|146|63|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6518|1258|478|146|63|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6139|1189|453|135|57|15|,3181|40|21|5|3|13|,0|0|0|0|0|0|
45,0|1|2|3|4|5|,2958|1149|432|130|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2958|1149|432|130|54|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2958|1149|432|130|56|,0|0|0|0|0|0|,14390|2552|1011|360|111|46|,0|0|0|0|0|0|,7020|1211|479|165|52|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,7020|1211|479|165|52|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6287|1083|430|138|45|17|,3192|68|20|4|3|17|,0|0|0|0|0|0|
46,0|1|2|3|4|5|,3095|1015|410|134|42|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3095|1015|410|134|42|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3095|1015|410|134|42|,0|0|0|0|0|0|,13280|2706|897|369|113|36|,0|0|0|0|0|0|,6643|1326|416|177|57|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6643|1326|416|177|57|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6147|1234|384|162|53|15|,3089|70|12|4|1|13|,0|0|0|0|0|0|
47,0|1|2|3|4|5|,3058|1164|372|158|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3058|1164|372|158|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3058|1164|372|158|54|,0|0|0|0|0|0|,14800|2653|1041|322|136|46|,0|0|0|0|0|0|,6555|1248|508|152|64|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6555|1248|508|152|64|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6102|1158|469|144|59|18|,3077|57|32|10|4|16|,0|0|0|0|0|0|
48,0|1|2|3|4|5|,3025|1101|437|134|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3025|1101|437|134|55|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3025|1101|437|134|57|,0|0|0|0|0|0|,15010|2618|969|385|122|54|,0|0|0|0|0|0|,6734|1200|425|176|57|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6734|1200|425|176|57|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6246|1119|395|162|56|22|,3084|54|20|8|5|20|,0|0|0|0|0|0|
49,0|1|2|3|4|5|,3162|1065|375|154|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3162|1065|375|154|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3162|1065|375|154|53|,0|0|0|0|0|0|,14530|2753|925|330|137|51|,0|0|0|0|0|0|,6830|1266|411|151|63|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6830|1266|411|151|63|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6244|1156|377|141|54|28|,3180|70|11|5|1|25|,0|0|0|0|0|0|
50,0|1|2|3|4|5|,3064|1086|366|136|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3064|1086|366|136|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3064|1086|366|136|56|,0|0|0|0|0|0|,13400|2456|855|281|112|48|,0|0|0|0|0|0|,6447|1251|431|150|61|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6447|1251|431|150|61|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6144|1189|412|143|57|25|,3029|59|18|9|1|23|,0|0|0|0|0|0|
51,0|1|2|3|4|5|,3115|1130|394|134|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3115|1130|394|134|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3115|1130|394|134|58|,0|0|0|0|0|0|,13530|2456|887|324|105|48|,0|0|0|0|0|0|,6657|1256|451|150|51|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6657|1256|451|150|51|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6183|1171|417|143|49|30|,3069|58|29|6|5|27|,0|0|0|0|0|0|
52,0|1|2|3|4|5|,3114|1113|388|137|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3114|1113|388|137|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3114|1113|388|137|47|,0|0|0|0|0|0|,13330|2436|895|306|114|43|,0|0|0|0|0|0|,6372|1245|441|156|62|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6372|1245|441|156|62|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6136|1199|429|149|59|28|,3050|68|14|7|4|23|,0|0|0|0|0|0|
53,0|1|2|3|4|5|,3086|1131|415|142|55|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3086|1131|415|142|55|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3086|1131|415|142|60|,0|0|0|0|0|0|,14110|2441|898|332|118|46|,0|0|0|0|0|0|,6690|1186|415|157|55|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6690|1186|415|157|55|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6257|1117|377|150|45|21|,3075|56|17|6|4|18|,0|0|0|0|0|0|
54,0|1|2|3|4|5|,3182|1061|360|144|41|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3182|1061|360|144|41|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3182|1061|360|144|44|,0|0|0|0|0|0|,13140|2504|847|297|107|36|,0|0|0|0|0|0|,6571|1269|434|157|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6571|1269|434|157|60|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6147|1186|406|151|59|17|,3063|55|29|8|2|14|,0|0|0|0|0|0|
55,0|1|2|3|4|5|,3084|1131|377|143|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3084|1131|377|143|57|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3084|1131|377|143|60|,0|0|0|0|0|0|,14230|2445|890|293|121|49|,0|0|0|0|0|0|,6899|1139|439|140|58|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6899|1139|439|140|58|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6348|1045|399|131|54|23|,3113|51|23|7|3|21|,0|0|0|0|0|0|
56,0|1|2|3|4|5|,3235|994|376|124|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3235|994|376|124|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3235|994|376|124|53|,0|0|0|0|0|0|,12940|2576|807|310|102|44|,0|0|0|0|0|0|,6686|1308|401|171|52|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6686|1308|401|171|52|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6203|1201|365|159|48|20|,3045|48|25|6|3|18|,0|0|0|0|0|0|
57,0|1|2|3|4|5|,3158|1153|340|153|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3158|1153|340|153|45|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3158|1153|340|153|47|,0|0|0|0|0|0|,14400|2535|926|282|124|40|,0|0|0|0|0|0|,6793|1241|430|123|58|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6793|1241|430|123|58|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,6227|1157|395|117|52|17|,3078|67|28|4|4|16|,0|0|0|0|0|0|
58,0|1|2|3|4|5|,3149|1090|367|113|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3149|1090|367|113|48|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3149|1090|367|113|49|,0|0|0|0|0|0|,13980|2528|864|298|92|38|,0|0|0|0|0|0|,6639|1210|446|153|49|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6639|1210|446|153|49|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6203|1124|414|148|47|17|,3141|65|20|4|3|16|,0|0|0|0|0|0|
59,0|1|2|3|4|5|,3062|1059|394|144|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3062|1059|394|144|44|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3062|1059|394|144|45|,0|0|0|0|0|0|,14060|2456|858|321|110|36|,0|0|0|0|0|0|,6449|1226|417|166|54|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6449|1226|417|166|54|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6174|1165|402|155|52|18|,3102|60|17|8|3|18|,0|0|0|0|0|0|
60,0|1|2|3|4|5|,3072|1105|385|147|49|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3072|1105|385|147|49|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3072|1105|385|147|49|,0|0|0|0|0|0|,14380|2488|907|298|119|44|,0|0|0|0|0|0|,6850|1158|459|153|50|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6850|1158|459|153|50|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6298|1074|414|145|47|17|,3142|56|24|6|1|16|,0|0|0|0|0|0|
61,0|1|2|3|4|5|,3156|1018|390|139|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3156|1018|390|139|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3156|1018|390|139|47|,0|0|0|0|0|0|,12970|2595|815|321|120|37|,0|0|0|0|0|0|,6540|1358|415|162|61|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6540|1358|415|162|61|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6094|1280|386|155|54|18|,3046|67|16|8|5|16|,0|0|0|0|0|0|
62,0|1|2|3|4|5|,3048|1213|370|147|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3048|1213|370|147|49|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3048|1213|370|147|51|,0|0|0|0|0|0|,14990|2496|1008|303|117|41|,0|0|0|0|0|0|,6803|1143|434|142|51|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6803|1143|434|142|51|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6337|1066|399|133|48|17|,3136|57|27|3|2|16|,0|0|0|0|0|0|
63,0|1|2|3|4|5|,3201|1009|372|130|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3201|1009|372|130|46|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3201|1009|372|130|47|,0|0|0|0|0|0|,13920|2589|823|303|106|39|,0|0|0|0|0|0|,6779|1205|413|149|58|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6779|1205|413|149|58|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6285|1120|380|135|57|20|,3129|46|20|6|1|17|,0|0|0|0|0|0|
64,0|1|2|3|4|5|,3156|1074|360|129|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3156|1074|360|129|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3156|1074|360|129|59|,0|0|0|0|0|0|,13610|2589|870|305|108|42|,0|0|0|0|0|0|,6821|1298|445|158|59|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6821|1298|445|158|59|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6188|1184|413|136|56|21|,3166|64|21|8|1|18|,0|0|0|0|0|0|
65,0|1|2|3|4|5|,3022|1120|392|128|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3022|1120|392|128|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3022|1120|392|128|58|,0|0|0|0|0|0|,13230|2474|926|328|104|51|,0|0|0|0|0|0|,6598|1242|486|171|53|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6598|1242|486|171|53|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6160|1160|449|159|50|22|,3079|59|24|5|1|19|,0|0|0|0|0|0|
66,0|1|2|3|4|5|,3081|1101|425|154|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3081|1101|425|154|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3081|1101|425|154|52|,0|0|0|0|0|0|,14220|2541|937|360|122|47|,0|0|0|0|0|0|,6949|1218|492|155|49|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6949|1218|492|155|49|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,6266|1097|436|139|43|19|,3142|67|19|8|1|16|,0|0|0|0|0|0|
67,0|1|2|3|4|5|,3124|1030|417|131|42|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3124|1030|417|131|42|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3124|1030|417|131|45|,0|0|0|0|0|0|,13790|2589|862|354|109|41|,0|0|0|0|0|0|,6954|1299|447|163|45|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6954|1299|447|163|45|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6237|1148|401|150|43|21|,3171|52|19|13|2|19|,0|0|0|0|0|0|
68,0|1|2|3|4|5|,3066|1096|382|137|41|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3066|1096|382|137|41|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3066|1096|382|137|43|,0|0|0|0|0|0|,14390|2551|924|323|122|39|,0|0|0|0|0|0|,6613|1175|443|140|68|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6613|1175|443|140|68|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6234|1108|427|133|65|14|,3123|62|23|11|5|14|,0|0|0|0|0|0|
69,0|1|2|3|4|5|,3111|1046|404|122|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3111|1046|404|122|60|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3111|1046|404|122|60|,0|0|0|0|0|0|,13990|2612|893|353|102|46|,0|0|0|0|0|0|,6659|1272|424|161|58|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6659|1272|424|161|58|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6197|1178|388|151|53|22|,3100|53|15|5|5|19|,0|0|0|0|0|0|
70,0|1|2|3|4|5|,3097|1125|373|146|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3097|1125|373|146|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3097|1125|373|146|51|,0|0|0|0|0|0|,13590|2585|943|303|131|42|,0|0|0|0|0|0|,6558|1289|448|148|58|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6558|1289|448|148|58|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6152|1204|416|138|55|20|,3083|55|15|5|2|16|,0|0|0|0|0|0|
71,0|1|2|3|4|5|,3069|1149|401|133|53|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1149|401|133|53|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1149|401|133|57|,0|0|0|0|0|0|,15100|2611|988|345|119|51|,0|0|0|0|0|0|,7088|1219|442|146|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,7088|1219|442|146|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6324|1079|393|130|53|21|,3198|71|15|8|0|18|,0|0|0|0|0|0|
72,0|1|2|3|4|5|,3126|1008|378|122|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3126|1008|378|122|53|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3126|1008|378|122|56|,0|0|0|0|0|0|,13040|2636|861|328|101|47|,0|0|0|0|0|0|,6404|1345|441|151|48|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6404|1345|441|151|48|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6084|1262|420|146|46|24|,3011|69|24|5|4|22|,0|0|0|0|0|0|
73,0|1|2|3|4|5|,3073|1193|396|141|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3073|1193|396|141|42|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3073|1193|396|141|44|,0|0|0|0|0|0|,14640|2652|1008|342|125|37|,0|0|0|0|0|0|,6668|1233|471|173|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6668|1233|471|173|59|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6211|1129|427|154|57|20|,3122|51|23|10|6|20|,0|0|0|0|0|0|
74,0|1|2|3|4|5|,3089|1078|404|144|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3089|1078|404|144|51|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3089|1078|404|144|51|,0|0|0|0|0|0|,13140|2626|927|341|125|45|,0|0|0|0|0|0|,6357|1290|456|181|69|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6357|1290|456|181|69|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1240|434|172|67|23|,3089|55|21|4|2|23|,0|0|0|0|0|0|
75,0|1|2|3|4|5|,2952|1185|413|168|65|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2952|1185|413|168|65|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2952|1185|413|168|65|,0|0|0|0|0|0|,14240|2538|1048|349|147|58|,0|0|0|0|0|0|,6691|1168|541|165|65|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6691|1168|541|165|65|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6192|1074|491|157|59|27|,3039|58|19|9|0|24|,0|0|0|0|0|0|
76,0|1|2|3|4|5|,3153|1016|472|148|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3153|1016|472|148|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3153|1016|472|148|62|,0|0|0|0|0|0|,13330|2697|874|411|127|55|,0|0|0|0|0|0|,6639|1322|446|217|71|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6639|1322|446|217|71|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6082|1225|408|200|63|22|,2985|64|21|9|3|17|,0|0|0|0|0|0|
77,0|1|2|3|4|5|,3097|1161|387|191|60|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3097|1161|387|191|60|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3097|1161|387|191|65|,0|0|0|0|0|0|,14840|2694|1009|339|165|59|,0|0|0|0|0|0|,6789|1256|441|149|75|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6789|1256|441|149|75|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6208|1157|407|140|68|20|,3139|69|25|4|3|16|,0|0|0|0|0|0|
78,0|1|2|3|4|5|,3069|1088|382|136|65|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1088|382|136|65|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1088|382|136|69|,0|0|0|0|0|0|,14090|2677|981|336|122|59|,0|0|0|0|0|0|,6429|1270|461|141|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6429|1270|461|141|60|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6112|1205|441|133|57|24|,2966|47|19|10|1|22|,0|0|0|0|0|0|
79,0|1|2|3|4|5|,3146|1158|422|123|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3146|1158|422|123|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3146|1158|422|123|58|,0|0|0|0|0|0|,15110|2754|1043|376|105|55|,0|0|0|0|0|0|,6716|1271|479|158|46|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6716|1271|479|158|46|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6173|1176|443|146|42|20|,3077|59|24|12|2|20|,0|0|0|0|0|0|
80,0|1|2|3|4|5|,3096|1117|419|134|40|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3096|1117|419|134|40|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3096|1117|419|134|40|,0|0|0|0|0|0|,14300|2717|990|366|123|32|,0|0|0|0|0|0|,6721|1294|475|189|75|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6721|1294|475|189|75|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6113|1187|435|180|70|15|,3039|65|16|11|2|15|,0|0|0|0|0|0|
81,0|1|2|3|4|5|,3074|1122|419|169|68|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3074|1122|419|169|68|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3074|1122|419|169|68|,0|0|0|0|0|0|,14790|2737|989|389|156|63|,0|0|0|0|0|0|,6664|1312|460|170|69|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6664|1312|460|170|69|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6121|1205|424|156|64|30|,3069|61|31|6|5|26|,0|0|0|0|0|0|
82,0|1|2|3|4|5|,3052|1144|393|150|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3052|1144|393|150|59|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3052|1144|393|150|63|,0|0|0|0|0|0|,14560|2736|1039|353|133|57|,0|0|0|0|0|0|,6823|1270|519|164|58|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6823|1270|519|164|58|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6154|1148|462|155|55|26|,3073|50|25|8|3|23|,0|0|0|0|0|0|
83,0|1|2|3|4|5|,3081|1098|437|147|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3081|1098|437|147|52|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3081|1098|437|147|55|,0|0|0|0|0|0|,15200|2758|966|399|134|52|,0|0|0|0|0|0|,6834|1269|461|188|68|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6834|1269|461|188|68|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6175|1155|410|170|63|27|,3064|66|15|8|4|26|,0|0|0|0|0|0|
