Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1336|1307|1290|1330|1392|1345|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1336|1307|1290|1330|1392|1345|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1336|1307|1290|1330|2737|,0|0|0|0|0|0|,46160|309|326|324|334|684|,0|0|0|0|0|0|,7650|45|61|57|51|127|,0|0|0|0|0|0|,0|0|0|0|0|0|,7650|45|61|57|51|127|,0|0|0|0|0|0|,0|0|0|0|0|0|,7647|45|61|57|51|127|,3780|1|6|1|1|113|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3867|44|55|56|50|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3867|44|55|56|50|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3867|44|55|56|64|,0|0|0|0|0|0|,1270|950|44|55|56|64|,0|0|0|0|0|0|,1270|950|44|55|56|64|,0|0|0|0|0|0|,0|0|0|0|0|0|,1270|950|44|55|56|64|,0|0|0|0|0|0|,0|0|0|0|0|0|,1270|950|44|55|56|64|,642|41|2|2|2|56|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,628|909|42|53|54|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,628|909|42|53|54|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|628|909|42|53|62|,0|0|0|0|0|0|,10310|318|909|42|53|62|,0|0|0|0|0|0|,7036|234|638|29|46|45|,0|0|0|0|0|0|,0|0|0|0|0|0|,7036|234|638|29|46|45|,0|0|0|0|0|0|,0|0|0|0|0|0|,6908|231|625|28|45|45|,3415|8|37|0|0|42|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3493|223|588|28|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3493|223|588|28|45|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3493|223|588|28|48|,0|0|0|0|0|0|,6110|3195|223|588|28|48|,0|0|0|0|0|0|,4669|2594|171|467|21|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,4669|2594|171|467|21|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,4602|2568|170|464|20|33|,2288|117|5|25|0|30|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,2314|2451|165|439|20|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2314|2451|165|439|20|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2314|2451|165|439|23|,0|0|0|0|0|0|,26370|2237|2451|165|439|23|,0|0|0|0|0|0|,7722|712|721|50|139|8|,0|0|0|0|0|0|,0|0|0|0|0|0|,7722|712|721|50|139|8|,0|0|0|0|0|0|,0|0|0|0|0|0|,6601|614|613|42|120|8|,3245|28|19|1|5|7|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,3356|586|594|41|115|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3356|586|594|41|115|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3356|586|594|41|116|,0|0|0|0|0|0|,10620|3331|586|594|41|116|,0|0|0|0|0|0|,5964|1958|323|332|22|64|,0|0|0|0|0|0|,0|0|0|0|0|0|,5964|1958|323|332|22|64|,0|0|0|0|0|0|,0|0|0|0|0|0|,5474|1834|294|319|19|60|,2738|87|14|17|1|54|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,2736|1747|280|302|18|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2736|1747|280|302|18|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2736|1747|280|302|24|,0|0|0|0|0|0|,20700|2731|1747|280|302|24|,0|0|0|0|0|0|,7287|994|589|119|102|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,7287|994|589|119|102|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,6392|879|527|98|95|6|,3196|34|35|5|3|6|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,3196|845|492|93|92|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3196|845|492|93|92|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3196|845|492|93|92|,0|0|0|0|0|0|,13260|3195|845|492|93|92|,0|0|0|0|0|0|,6429|1582|398|240|44|55|,0|0|0|0|0|0|,0|0|0|0|0|0|,6429|1582|398|240|44|55|,0|0|0|0|0|0|,0|0|0|0|0|0|,5827|1477|370|232|43|51|,2846|68|15|10|3|42|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,2981|1409|355|222|40|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2981|1409|355|222|40|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2981|1409|355|222|49|,0|0|0|0|0|0|,16890|2981|1409|355|222|49|,0|0|0|0|0|0|,6807|1261|560|153|104|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6807|1261|560|153|104|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,6105|1149|501|132|96|15|,3044|53|26|11|2|14|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,3061|1096|475|121|94|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3061|1096|475|121|94|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3061|1096|475|121|95|,0|0|0|0|0|0|,14620|3061|1096|475|121|95|,0|0|0|0|0|0|,6364|1468|502|223|55|44|,0|0|0|0|0|0|,0|0|0|0|0|0|,6364|1468|502|223|55|44|,0|0|0|0|0|0|,0|0|0|0|0|0|,5871|1359|467|205|52|44|,2950|75|27|7|3|41|,0|0|0|0|0|0|
10,0|1|2|3|4|5|,2921|1284|440|198|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2921|1284|440|198|49|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2921|1284|440|198|52|,0|0|0|0|0|0|,17060|2921|1284|440|198|52|,0|0|0|0|0|0|,6762|1202|509|184|100|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6762|1202|509|184|100|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,6186|1075|456|170|92|17|,3173|52|25|6|3|17|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3013|1023|431|164|89|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3013|1023|431|164|89|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3013|1023|431|164|89|,0|0|0|0|0|0|,15020|3013|1023|431|164|89|,0|0|0|0|0|0|,6614|1372|470|199|70|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6614|1372|470|199|70|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6044|1249|430|181|63|29|,3069|57|15|7|1|24|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2975|1192|415|174|62|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2975|1192|415|174|62|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2975|1192|415|174|67|,0|0|0|0|0|0|,16150|2975|1192|415|174|67|,0|0|0|0|0|0|,6504|1274|503|189|74|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6504|1274|503|189|74|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6089|1171|467|175|71|25|,3061|55|24|12|5|22|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,3028|1116|443|163|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3028|1116|443|163|66|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3028|1116|443|163|69|,0|0|0|0|0|0|,15570|3028|1116|443|163|69|,0|0|0|0|0|0|,6916|1366|507|199|88|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6916|1366|507|199|88|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6020|1243|446|175|78|34|,3100|67|22|4|3|29|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2920|1176|424|171|75|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2920|1176|424|171|75|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2920|1176|424|171|80|,0|0|0|0|0|0|,15770|2920|1176|424|171|80|,0|0|0|0|0|0|,6523|1285|486|183|71|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6523|1285|486|183|71|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6097|1178|454|174|65|32|,3016|65|23|9|7|28|,0|0|0|0|0|0|
15,0|1|2|3|4|5|,3081|1113|431|165|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3081|1113|431|165|58|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3081|1113|431|165|62|,0|0|0|0|0|0|,14980|3081|1113|431|165|62|,0|0|0|0|0|0|,6768|1378|514|185|68|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6768|1378|514|185|68|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6031|1268|444|176|61|20|,3006|60|15|11|2|18|,0|0|0|0|0|0|
16,0|1|2|3|4|5|,3025|1208|429|165|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3025|1208|429|165|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3025|1208|429|165|61|,0|0|0|0|0|0|,15660|3025|1208|429|165|61|,0|0|0|0|0|0|,6299|1299|492|189|76|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6299|1299|492|189|76|32|,0|0|0|0|0|0|,0|0|0|0|0|0|,6040|1213|463|179|74|29|,3033|57|25|11|3|26|,0|0|0|0|0|0|
17,0|1|2|3|4|5|,3007|1156|438|168|71|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3007|1156|438|168|71|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3007|1156|438|168|74|,0|0|0|0|0|0|,15260|3007|1156|438|168|74|,0|0|0|0|0|0|,6942|1394|550|181|83|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6942|1394|550|181|83|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5992|1274|473|158|73|30|,3010|57|32|10|3|27|,0|0|0|0|0|0|
18,0|1|2|3|4|5|,2982|1217|441|148|70|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2982|1217|441|148|70|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2982|1217|441|148|73|,0|0|0|0|0|0|,16360|2982|1217|441|148|73|,0|0|0|0|0|0|,6285|1244|476|177|65|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6285|1244|476|177|65|37|,0|0|0|0|0|0|,0|0|0|0|0|0|,6082|1189|464|170|59|34|,3033|49|26|12|0|32|,0|0|0|0|0|0|
19,0|1|2|3|4|5|,3049|1140|438|158|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3049|1140|438|158|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3049|1140|438|158|61|,0|0|0|0|0|0|,14740|3049|1140|438|158|61|,0|0|0|0|0|0|,6877|1377|548|221|79|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6877|1377|548|221|79|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5987|1262|468|193|61|28|,2940|61|27|12|2|25|,0|0|0|0|0|0|
20,0|1|2|3|4|5|,3047|1201|441|181|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3047|1201|441|181|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3047|1201|441|181|62|,0|0|0|0|0|0|,16400|3047|1201|441|181|62|,0|0|0|0|0|0|,6662|1310|482|182|76|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6662|1310|482|182|76|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,6118|1173|453|163|69|23|,3102|58|26|9|5|20|,0|0|0|0|0|0|
21,0|1|2|3|4|5|,3016|1115|427|154|64|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3016|1115|427|154|64|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3016|1115|427|154|67|,0|0|0|0|0|0|,14750|3016|1115|427|154|67|,0|0|0|0|0|0|,6557|1379|518|186|69|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6557|1379|518|186|69|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5977|1276|476|174|61|33|,2965|63|30|10|4|29|,0|0|0|0|0|0|
22,0|1|2|3|4|5|,3012|1213|446|164|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3012|1213|446|164|57|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3012|1213|446|164|61|,0|0|0|0|0|0|,15970|3012|1213|446|164|61|,0|0|0|0|0|0|,6577|1301|523|180|67|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6577|1301|523|180|67|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6060|1207|487|160|63|20|,3058|56|27|5|2|17|,0|0|0|0|0|0|
23,0|1|2|3|4|5|,3002|1151|460|155|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3002|1151|460|155|61|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3002|1151|460|155|64|,0|0|0|0|0|0|,15270|3002|1151|460|155|64|,0|0|0|0|0|0|,6326|1334|499|200|83|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6326|1334|499|200|83|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6007|1241|466|185|78|23|,2993|55|22|12|10|22|,0|0|0|0|0|0|
24,0|1|2|3|4|5|,3014|1186|444|173|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3014|1186|444|173|68|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3014|1186|444|173|69|,0|0|0|0|0|0|,15310|3014|1186|444|173|69|,0|0|0|0|0|0|,6934|1323|532|210|66|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6934|1323|532|210|66|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6064|1208|460|187|57|23|,3063|57|22|11|1|18|,0|0|0|0|0|0|
25,0|1|2|3|4|5|,3001|1151|438|176|56|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3001|1151|438|176|56|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3001|1151|438|176|61|,0|0|0|0|0|0|,15560|3001|1151|438|176|61|,0|0|0|0|0|0|,6352|1305|491|199|86|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6352|1305|491|199|86|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6007|1220|471|192|78|29|,2998|58|20|9|5|25|,0|0|0|0|0|0|
26,0|1|2|3|4|5|,3009|1162|451|183|73|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3009|1162|451|183|73|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3009|1162|451|183|77|,0|0|0|0|0|0|,15780|3009|1162|451|183|77|,0|0|0|0|0|0|,6928|1385|509|183|83|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6928|1385|509|183|83|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6040|1257|442|169|72|20|,3022|66|20|8|5|18|,0|0|0|0|0|0|
27,0|1|2|3|4|5|,3018|1191|422|161|67|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3018|1191|422|161|67|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3018|1191|422|161|69|,0|0|0|0|0|0|,15820|3018|1191|422|161|69|,0|0|0|0|0|0|,6373|1340|462|188|64|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6373|1340|462|188|64|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6045|1249|436|173|62|33|,2949|57|21|5|5|28|,0|0|0|0|0|0|
28,0|1|2|3|4|5|,3096|1192|415|168|57|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3096|1192|415|168|57|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3096|1192|415|168|62|,0|0|0|0|0|0|,14920|3096|1192|415|168|62|,0|0|0|0|0|0|,6722|1475|552|204|70|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6722|1475|552|204|70|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,5886|1355|480|186|67|26|,2891|70|28|9|2|23|,0|0|0|0|0|0|
29,0|1|2|3|4|5|,2995|1285|452|177|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2995|1285|452|177|65|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2995|1285|452|177|68|,0|0|0|0|0|0|,16820|2995|1285|452|177|68|,0|0|0|0|0|0|,6552|1271|494|207|67|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6552|1271|494|207|67|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6099|1169|454|183|63|32|,2986|53|26|8|1|30|,0|0|0|0|0|0|
30,0|1|2|3|4|5|,3113|1116|428|175|62|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3113|1116|428|175|62|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3113|1116|428|175|64|,0|0|0|0|0|0|,14240|3113|1116|428|175|64|,0|0|0|0|0|0|,6671|1484|518|196|94|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,6671|1484|518|196|94|31|,0|0|0|0|0|0|,0|0|0|0|0|0|,5882|1358|458|187|85|29|,2945|41|24|9|5|26|,0|0|0|0|0|0|
31,0|1|2|3|4|5|,2937|1317|434|178|80|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2937|1317|434|178|80|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2937|1317|434|178|83|,0|0|0|0|0|0|,15920|2937|1317|434|178|83|,0|0|0|0|0|0|,6344|1278|544|187|68|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6344|1278|544|187|68|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6041|1184|509|169|66|30|,2947|53|22|6|6|27|,0|0|0|0|0|0|
32,0|1|2|3|4|5|,3094|1131|487|163|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3094|1131|487|163|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3094|1131|487|163|63|,0|0|0|0|0|0|,14910|3094|1131|487|163|63|,0|0|0|0|0|0|,6620|1418|503|229|75|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6620|1418|503|229|75|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5949|1300|450|210|69|20|,2873|67|15|12|2|16|,0|0|0|0|0|0|
33,0|1|2|3|4|5|,3076|1233|435|198|67|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3076|1233|435|198|67|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3076|1233|435|198|71|,0|0|0|0|0|0|,15250|3076|1233|435|198|71|,0|0|0|0|0|0|,6595|1390|522|199|73|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,6595|1390|522|199|73|34|,0|0|0|0|0|0|,0|0|0|0|0|0|,5975|1253|492|178|69|32|,3030|68|22|5|2|32|,0|0|0|0|0|0|
34,0|1|2|3|4|5|,2945|1185|470|173|67|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2945|1185|470|173|67|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2945|1185|470|173|67|,0|0|0|0|0|0|,16030|2945|1185|470|173|67|,0|0|0|0|0|0|,6554|1270|491|210|80|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6554|1270|491|210|80|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6082|1163|463|190|74|26|,3011|49|24|8|5|23|,0|0|0|0|0|0|
35,0|1|2|3|4|5|,3071|1114|439|182|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3071|1114|439|182|69|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3071|1114|439|182|72|,0|0|0|0|0|0|,15300|3071|1114|439|182|72|,0|0|0|0|0|0|,6654|1385|495|203|69|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6654|1385|495|203|69|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,6003|1278|437|187|65|27|,3029|64|25|8|2|25|,0|0|0|0|0|0|
36,0|1|2|3|4|5|,2974|1214|412|179|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2974|1214|412|179|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2974|1214|412|179|65|,0|0|0|0|0|0|,15620|2974|1214|412|179|65|,0|0|0|0|0|0|,6848|1302|524|193|89|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6848|1302|524|193|89|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6066|1182|467|175|81|29|,3036|57|17|12|3|28|,0|0|0|0|0|0|
37,0|1|2|3|4|5|,3030|1125|450|163|78|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3030|1125|450|163|78|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3030|1125|450|163|79|,0|0|0|0|0|0|,15490|3030|1125|450|163|79|,0|0|0|0|0|0|,6698|1379|480|211|67|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6698|1379|480|211|67|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6012|1257|444|195|61|28|,3015|66|25|9|2|26|,0|0|0|0|0|0|
38,0|1|2|3|4|5|,2997|1191|419|186|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2997|1191|419|186|59|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2997|1191|419|186|61|,0|0|0|0|0|0|,14920|2997|1191|419|186|61|,0|0|0|0|0|0|,6423|1427|535|188|62|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,6423|1427|535|188|62|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5924|1325|490|174|61|24|,2961|55|24|12|5|21|,0|0|0|0|0|0|
39,0|1|2|3|4|5|,2963|1270|466|162|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2963|1270|466|162|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2963|1270|466|162|59|,0|0|0|0|0|0|,16830|2963|1270|466|162|59|,0|0|0|0|0|0|,6886|1279|544|179|68|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6886|1279|544|179|68|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6097|1166|484|165|62|26|,3012|53|24|6|6|24|,0|0|0|0|0|0|
40,0|1|2|3|4|5|,3085|1113|460|159|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3085|1113|460|159|56|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3085|1113|460|159|58|,0|0|0|0|0|0|,14970|3085|1113|460|159|58|,0|0|0|0|0|0|,6395|1456|471|205|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6395|1456|471|205|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5954|1343|428|193|54|25|,2974|63|22|11|3|23|,0|0|0|0|0|0|
41,0|1|2|3|4|5|,2980|1280|406|182|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2980|1280|406|182|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2980|1280|406|182|53|,0|0|0|0|0|0|,16010|2980|1280|406|182|53|,0|0|0|0|0|0|,6780|1291|546|174|82|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6780|1291|546|174|82|30|,0|0|0|0|0|0|,0|0|0|0|0|0|,6083|1167|491|156|78|25|,3001|72|32|7|2|24|,0|0|0|0|0|0|
