Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
146,0|1|2|3|4|5|,2640|1016|371|136|40|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2640|1016|371|136|40|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2640|1016|371|136|41|,0|0|0|0|0|0|,12620|2590|996|364|136|40|,0|0|0|0|0|0|,5736|1192|482|165|62|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5736|1192|482|165|62|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5257|1073|449|147|58|16|,2638|53|22|5|1|16|,0|0|0|0|0|0|
147,0|1|2|3|4|5|,2619|1020|427|142|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2619|1020|427|142|57|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2619|1020|427|142|57|,0|0|0|0|0|0|,13170|2575|1005|413|140|57|,0|0|0|0|0|0|,5933|1152|437|177|61|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5933|1152|437|177|61|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,5319|1034|402|161|59|25|,2629|48|23|6|6|23|,0|0|0|0|0|0|
148,0|1|2|3|4|5|,2690|986|379|155|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2690|986|379|155|53|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2690|986|379|155|55|,0|0|0|0|0|0|,12440|2637|966|371|152|54|,0|0|0|0|0|0|,5724|1240|451|177|81|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5724|1240|451|177|81|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5186|1145|418|160|72|19|,2618|51|19|9|6|15|,0|0|0|0|0|0|
149,0|1|2|3|4|5|,2568|1094|399|151|66|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2568|1094|399|151|66|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2568|1094|399|151|70|,0|0|0|0|0|0|,13530|2511|1076|390|149|68|,0|0|0|0|0|0|,6107|1123|473|164|64|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6107|1123|473|164|64|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,5373|992|415|146|49|25|,2777|56|18|7|2|21|,0|0|0|0|0|0|
150,0|1|2|3|4|5|,2596|936|397|139|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2596|936|397|139|47|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2596|936|397|139|51|,0|0|0|0|0|0|,13590|2560|915|391|139|51|,0|0|0|0|0|0|,5836|1129|401|173|67|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5836|1129|401|173|67|18|,0|0|0|0|0|0|,0|0|0|0|0|0|,5367|1032|363|159|64|15|,2742|55|28|8|5|12|,0|0|0|0|0|0|
151,0|1|2|3|4|5|,2625|977|335|151|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2625|977|335|151|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2625|977|335|151|62|,0|0|0|0|0|0|,12650|2581|955|329|149|59|,0|0|0|0|0|0|,5967|1262|464|139|67|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5967|1262|464|139|67|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5273|1115|416|118|56|22|,2643|50|15|3|5|20|,0|0|0|0|0|0|
152,0|1|2|3|4|5|,2630|1065|401|115|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2630|1065|401|115|51|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2630|1065|401|115|53|,0|0|0|0|0|0|,14420|2571|1052|397|114|53|,0|0|0|0|0|0|,6140|1128|454|170|51|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,6140|1128|454|170|51|14|,0|0|0|0|0|0|,0|0|0|0|0|0|,5423|981|399|141|45|11|,2775|49|17|10|4|9|,0|0|0|0|0|0|
153,0|1|2|3|4|5|,2648|932|382|131|41|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2648|932|382|131|41|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2648|932|382|131|43|,0|0|0|0|0|0|,12830|2611|919|378|128|43|,0|0|0|0|0|0|,6087|1230|427|172|69|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,6087|1230|427|172|69|24|,0|0|0|0|0|0|,0|0|0|0|0|0|,5325|1080|361|148|64|22|,2698|46|19|9|3|18|,0|0|0|0|0|0|
154,0|1|2|3|4|5|,2627|1034|342|139|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2627|1034|342|139|61|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2627|1034|342|139|65|,0|0|0|0|0|0|,13800|2584|1020|337|138|62|,0|0|0|0|0|0|,5840|1163|462|143|59|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5840|1163|462|143|59|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,5310|1062|419|129|54|26|,2664|59|28|3|4|23|,0|0|0|0|0|0|
155,0|1|2|3|4|5|,2646|1003|391|126|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2646|1003|391|126|50|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2646|1003|391|126|53|,0|0|0|0|0|0|,12460|2603|987|384|125|53|,0|0|0|0|0|0|,5676|1249|464|184|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5676|1249|464|184|57|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5193|1151|415|163|54|24|,2597|49|20|9|6|21|,0|0|0|0|0|0|
156,0|1|2|3|4|5|,2596|1102|395|154|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2596|1102|395|154|48|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2596|1102|395|154|51|,0|0|0|0|0|0|,12930|2558|1080|388|153|50|,0|0|0|0|0|0|,5790|1215|482|176|84|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5790|1215|482|176|84|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5217|1095|435|155|73|25|,2599|46|34|12|4|20|,0|0|0|0|0|0|
157,0|1|2|3|4|5|,2618|1049|401|143|69|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2618|1049|401|143|69|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2618|1049|401|143|74|,0|0|0|0|0|0|,13810|2587|1034|395|142|72|,0|0|0|0|0|0|,5799|1127|427|178|64|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5799|1127|427|178|64|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5319|1038|401|160|56|26|,2691|48|18|11|4|20|,0|0|0|0|0|0|
158,0|1|2|3|4|5|,2628|990|383|149|52|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2628|990|383|149|52|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2628|990|383|149|58|,0|0|0|0|0|0|,12760|2590|984|378|148|58|,0|0|0|0|0|0|,5625|1164|420|180|78|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5625|1164|420|180|78|27|,0|0|0|0|0|0|,0|0|0|0|0|0|,5250|1088|388|174|74|24|,2605|59|18|9|2|21|,0|0|0|0|0|0|
159,0|1|2|3|4|5|,2645|1029|370|165|72|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2645|1029|370|165|72|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2645|1029|370|165|75|,0|0|0|0|0|0|,13230|2605|1020|364|162|74|,0|0|0|0|0|0|,5719|1185|450|168|72|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5719|1185|450|168|72|33|,0|0|0|0|0|0|,0|0|0|0|0|0|,5248|1080|422|156|66|28|,2561|66|20|9|3|26|,0|0|0|0|0|0|
160,0|1|2|3|4|5|,2687|1014|402|147|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2687|1014|402|147|63|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|
